Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A
N1,04/12/2024,19:00,Ajax,Utrecht,2.0,2.0,D,2.0,1.0,H,13.0,17.0,2.0,5.0,7.0,7.0,14.0,6.0,0.0,0.0,0.0,0.0,1.45,4.33,7.0
N1,06/12/2024,19:00,PSV Eindhoven,Twente,6.0,1.0,H,3.0,1.0,H,20.0,8.0,12.0,3.0,9.0,2.0,7.0,9.0,0.0,1.0,0.0,0.0,1.33,5.5,8.5
N1,07/12/2024,15:30,Go Ahead Eagles,Nijmegen,5.0,0.0,H,4.0,0.0,H,18.0,11.0,9.0,4.0,5.0,6.0,14.0,13.0,2.0,2.0,0.0,0.0,2.05,3.5,3.5
N1,07/12/2024,17:45,Sparta Rotterdam,NAC Breda,0.0,2.0,A,0.0,1.0,A,22.0,13.0,5.0,9.0,9.0,5.0,12.0,7.0,3.0,1.0,0.0,0.0,2.0,3.3,3.9
N1,07/12/2024,19:00,Waalwijk,Feyenoord,2.0,3.0,A,1.0,1.0,D,11.0,17.0,4.0,9.0,2.0,15.0,9.0,3.0,0.0,0.0,0.0,0.0,11.0,6.5,1.22
N1,07/12/2024,20:00,Heracles,For Sittard,2.0,2.0,D,1.0,2.0,A,15.0,7.0,7.0,5.0,5.0,3.0,17.0,11.0,2.0,1.0,0.0,0.0,2.5,3.3,2.8
N1,08/12/2024,11:15,Groningen,Zwolle,0.0,0.0,D,0.0,0.0,D,15.0,10.0,6.0,2.0,6.0,4.0,10.0,5.0,3.0,0.0,0.0,0.0,1.95,3.3,4.1
N1,08/12/2024,13:30,AZ Alkmaar,Ajax,2.0,1.0,H,0.0,0.0,D,12.0,7.0,4.0,3.0,6.0,3.0,16.0,11.0,1.0,2.0,0.0,0.0,3.1,3.6,2.2
N1,08/12/2024,13:30,Willem II,Heerenveen,1.0,2.0,A,0.0,0.0,D,10.0,19.0,4.0,3.0,2.0,3.0,14.0,10.0,2.0,2.0,0.0,0.0,2.45,3.3,2.9
N1,08/12/2024,15:45,Almere City,Utrecht,1.0,3.0,A,0.0,2.0,A,11.0,12.0,3.0,5.0,4.0,4.0,10.0,6.0,2.0,3.0,0.0,0.0,4.75,3.8,1.7
N1,13/12/2024,19:00,Zwolle,Willem II,0.0,1.0,A,0.0,1.0,A,19.0,9.0,2.0,5.0,9.0,5.0,11.0,14.0,0.0,3.0,0.0,0.0,2.0,3.25,4.2
N1,14/12/2024,17:45,Heerenveen,PSV Eindhoven,1.0,0.0,H,0.0,0.0,D,12.0,14.0,5.0,3.0,7.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,13.0,6.5,1.2
N1,14/12/2024,19:00,For Sittard,Waalwijk,3.0,2.0,H,3.0,1.0,H,16.0,15.0,8.0,7.0,12.0,7.0,5.0,4.0,1.0,1.0,0.0,0.0,1.62,4.0,5.5
N1,14/12/2024,20:00,Feyenoord,Heracles,5.0,2.0,H,3.0,1.0,H,18.0,5.0,7.0,3.0,10.0,0.0,10.0,11.0,0.0,1.0,0.0,0.0,1.2,6.5,15.0
N1,15/12/2024,11:15,Utrecht,Go Ahead Eagles,3.0,3.0,D,1.0,1.0,D,39.0,9.0,8.0,3.0,7.0,1.0,9.0,8.0,1.0,2.0,0.0,1.0,1.95,3.75,3.6
N1,15/12/2024,13:30,Nijmegen,Sparta Rotterdam,1.0,1.0,D,0.0,0.0,D,20.0,15.0,7.0,6.0,13.0,5.0,10.0,9.0,0.0,2.0,0.0,0.0,2.0,3.4,3.9
N1,15/12/2024,13:30,Twente,Groningen,2.0,0.0,H,1.0,0.0,H,11.0,8.0,5.0,3.0,3.0,5.0,12.0,7.0,1.0,2.0,0.0,0.0,1.42,4.33,8.0
N1,15/12/2024,15:45,Ajax,Almere City,3.0,0.0,H,2.0,0.0,H,14.0,4.0,8.0,0.0,7.0,0.0,6.0,12.0,1.0,2.0,0.0,0.0,1.14,9.0,15.0
N1,15/12/2024,19:00,NAC Breda,AZ Alkmaar,1.0,2.0,A,1.0,0.0,H,4.0,15.0,2.0,6.0,1.0,7.0,15.0,9.0,5.0,3.0,1.0,0.0,3.75,3.5,2.0
N1,20/12/2024,19:00,Waalwijk,Zwolle,1.0,1.0,D,1.0,1.0,D,13.0,10.0,7.0,4.0,7.0,3.0,7.0,9.0,2.0,1.0,0.0,0.0,2.55,3.5,2.63
N1,21/12/2024,15:30,Go Ahead Eagles,NAC Breda,2.0,1.0,H,0.0,1.0,A,29.0,13.0,7.0,4.0,11.0,7.0,4.0,6.0,0.0,2.0,0.0,0.0,1.62,4.0,5.5
N1,21/12/2024,17:45,Almere City,Heerenveen,3.0,0.0,H,0.0,0.0,D,11.0,11.0,8.0,3.0,6.0,3.0,9.0,13.0,1.0,2.0,0.0,0.0,3.1,3.7,2.15
N1,21/12/2024,19:00,AZ Alkmaar,Twente,1.0,0.0,H,0.0,0.0,D,11.0,5.0,5.0,1.0,4.0,2.0,13.0,10.0,3.0,4.0,0.0,0.0,2.35,3.75,2.8
N1,22/12/2024,11:15,Sparta Rotterdam,Ajax,0.0,2.0,A,0.0,0.0,D,11.0,7.0,3.0,3.0,7.0,1.0,12.0,5.0,2.0,1.0,0.0,0.0,4.75,4.1,1.67
N1,22/12/2024,13:30,PSV Eindhoven,Feyenoord,3.0,0.0,H,2.0,0.0,H,17.0,9.0,7.0,2.0,7.0,3.0,14.0,11.0,1.0,3.0,0.0,0.0,1.67,4.33,4.5
N1,22/12/2024,13:30,Utrecht,For Sittard,2.0,5.0,A,1.0,0.0,H,17.0,13.0,6.0,6.0,4.0,4.0,11.0,16.0,3.0,3.0,1.0,0.0,1.62,4.0,5.5
N1,22/12/2024,15:45,Willem II,Nijmegen,4.0,1.0,H,2.0,1.0,H,14.0,15.0,8.0,7.0,5.0,4.0,8.0,7.0,0.0,2.0,0.0,0.0,2.8,3.6,2.4
N1,10/01/2025,19:00,For Sittard,Go Ahead Eagles,0.0,3.0,A,0.0,1.0,A,18.0,21.0,3.0,6.0,9.0,4.0,12.0,13.0,2.0,0.0,0.0,0.0,3.0,3.3,2.4
N1,11/01/2025,15:30,Heracles,Sparta Rotterdam,1.0,1.0,D,0.0,0.0,D,10.0,21.0,4.0,12.0,8.0,4.0,7.0,13.0,3.0,3.0,0.0,1.0,2.7,3.4,2.6
N1,11/01/2025,17:45,Ajax,Waalwijk,2.0,1.0,H,2.0,0.0,H,17.0,11.0,4.0,3.0,9.0,1.0,7.0,17.0,1.0,0.0,0.0,0.0,1.13,10.0,15.0
N1,11/01/2025,19:00,Zwolle,Nijmegen,0.0,1.0,A,0.0,1.0,A,8.0,10.0,3.0,3.0,6.0,4.0,9.0,14.0,1.0,1.0,0.0,0.0,2.7,3.3,2.63
N1,11/01/2025,20:00,PSV Eindhoven,AZ Alkmaar,2.0,2.0,D,0.0,1.0,A,18.0,8.0,4.0,5.0,11.0,1.0,7.0,8.0,0.0,2.0,0.0,0.0,1.36,5.25,7.5
N1,12/01/2025,11:15,Twente,Willem II,6.0,2.0,H,2.0,2.0,D,21.0,10.0,12.0,3.0,7.0,4.0,6.0,8.0,0.0,1.0,0.0,0.0,1.38,5.0,7.5
N1,12/01/2025,13:30,Feyenoord,Utrecht,1.0,2.0,A,0.0,0.0,D,16.0,11.0,5.0,3.0,9.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,1.42,5.0,6.25
N1,12/01/2025,13:30,Groningen,Almere City,0.0,0.0,D,0.0,0.0,D,18.0,5.0,5.0,1.0,15.0,2.0,3.0,12.0,1.0,2.0,0.0,0.0,1.75,3.8,4.5
N1,12/01/2025,15:45,NAC Breda,Heerenveen,2.0,4.0,A,1.0,3.0,A,15.0,14.0,6.0,6.0,7.0,4.0,8.0,14.0,0.0,3.0,0.0,0.0,2.15,3.6,3.2
N1,18/01/2025,15:30,Zwolle,PSV Eindhoven,3.0,1.0,H,2.0,1.0,H,7.0,18.0,3.0,4.0,2.0,5.0,9.0,8.0,2.0,2.0,0.0,0.0,12.0,7.0,1.22
N1,18/01/2025,17:45,Utrecht,AZ Alkmaar,0.0,0.0,D,0.0,0.0,D,9.0,12.0,3.0,4.0,4.0,6.0,11.0,13.0,0.0,3.0,0.0,0.0,2.88,3.3,2.45
N1,18/01/2025,19:00,Willem II,Feyenoord,1.0,1.0,D,0.0,1.0,A,9.0,15.0,1.0,6.0,3.0,10.0,8.0,6.0,1.0,0.0,0.0,0.0,9.0,5.0,1.33
N1,18/01/2025,20:00,Go Ahead Eagles,Groningen,2.0,1.0,H,1.0,1.0,D,14.0,20.0,3.0,5.0,2.0,7.0,7.0,11.0,1.0,1.0,0.0,0.0,1.57,4.0,6.0
N1,19/01/2025,11:15,NAC Breda,Twente,2.0,1.0,H,2.0,0.0,H,11.0,26.0,4.0,6.0,7.0,7.0,19.0,8.0,2.0,1.0,0.0,0.0,4.75,4.1,1.65
N1,19/01/2025,13:30,Almere City,Heracles,0.0,2.0,A,0.0,1.0,A,13.0,10.0,3.0,3.0,6.0,6.0,11.0,14.0,3.0,1.0,0.0,0.0,2.38,3.3,3.0
N1,19/01/2025,13:30,Heerenveen,Ajax,0.0,2.0,A,0.0,1.0,A,11.0,21.0,2.0,9.0,5.0,5.0,7.0,8.0,1.0,1.0,0.0,0.0,5.75,4.1,1.6
N1,19/01/2025,15:45,Nijmegen,For Sittard,4.0,1.0,H,1.0,1.0,D,14.0,9.0,7.0,2.0,2.0,1.0,6.0,14.0,0.0,5.0,0.0,0.0,1.83,3.6,4.33
N1,19/01/2025,19:00,Sparta Rotterdam,Waalwijk,1.0,1.0,D,1.0,1.0,D,20.0,20.0,5.0,5.0,6.0,9.0,3.0,9.0,0.0,1.0,0.0,0.0,1.53,4.5,5.75
N1,24/01/2025,19:00,Heracles,Utrecht,1.0,1.0,D,0.0,0.0,D,9.0,19.0,3.0,7.0,4.0,10.0,13.0,8.0,5.0,2.0,0.0,0.0,3.9,3.7,1.9
N1,25/01/2025,17:45,PSV Eindhoven,NAC Breda,3.0,2.0,H,2.0,1.0,H,23.0,20.0,10.0,5.0,10.0,2.0,6.0,12.0,1.0,1.0,0.0,0.0,1.11,10.0,19.0
N1,25/01/2025,20:00,Groningen,Heerenveen,1.0,0.0,H,0.0,0.0,D,11.0,10.0,8.0,4.0,5.0,3.0,12.0,10.0,0.0,0.0,0.0,0.0,2.25,3.5,3.1
N1,26/01/2025,11:15,For Sittard,Zwolle,1.0,4.0,A,0.0,2.0,A,16.0,8.0,1.0,5.0,7.0,3.0,10.0,8.0,3.0,1.0,1.0,0.0,2.1,3.5,3.4
N1,26/01/2025,13:30,Waalwijk,Willem II,2.0,0.0,H,1.0,0.0,H,9.0,9.0,2.0,3.0,10.0,3.0,12.0,11.0,3.0,3.0,0.0,0.0,2.55,3.4,2.7
N1,26/01/2025,15:45,AZ Alkmaar,Sparta Rotterdam,1.0,2.0,A,0.0,0.0,D,21.0,10.0,5.0,4.0,8.0,3.0,3.0,13.0,0.0,4.0,0.0,0.0,1.57,4.0,6.0
N1,28/01/2025,20:00,Heracles,Groningen,1.0,1.0,D,1.0,0.0,H,17.0,7.0,4.0,2.0,5.0,1.0,20.0,12.0,2.0,4.0,0.0,1.0,2.2,3.5,3.1
N1,31/01/2025,19:00,NAC Breda,Heracles,1.0,1.0,D,1.0,0.0,H,18.0,12.0,5.0,5.0,4.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,1.83,3.5,4.33
N1,01/02/2025,17:45,Zwolle,Utrecht,3.0,3.0,D,2.0,0.0,H,12.0,17.0,6.0,9.0,5.0,3.0,15.0,12.0,2.0,0.0,0.0,0.0,3.1,3.5,2.25
N1,01/02/2025,19:00,Heerenveen,For Sittard,2.0,2.0,D,1.0,1.0,D,26.0,6.0,6.0,4.0,12.0,1.0,15.0,11.0,0.0,3.0,0.0,0.0,1.95,3.5,3.9
N1,01/02/2025,20:00,Nijmegen,PSV Eindhoven,3.0,3.0,D,0.0,0.0,D,10.0,15.0,7.0,6.0,4.0,5.0,10.0,5.0,1.0,1.0,0.0,0.0,5.75,5.0,1.48
N1,02/02/2025,11:15,Almere City,Waalwijk,1.0,4.0,A,1.0,0.0,H,15.0,28.0,5.0,13.0,5.0,10.0,6.0,9.0,0.0,2.0,1.0,0.0,2.2,3.5,3.25
N1,02/02/2025,13:30,Ajax,Feyenoord,2.0,1.0,H,1.0,0.0,H,16.0,12.0,7.0,6.0,7.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,2.2,3.6,3.0
N1,02/02/2025,13:30,Go Ahead Eagles,Twente,2.0,2.0,D,1.0,0.0,H,9.0,17.0,4.0,9.0,4.0,8.0,10.0,14.0,0.0,0.0,0.0,0.0,2.55,3.6,2.55
N1,02/02/2025,15:45,Sparta Rotterdam,Groningen,1.0,0.0,H,0.0,0.0,D,8.0,7.0,3.0,3.0,4.0,2.0,6.0,11.0,0.0,1.0,0.0,0.0,1.8,3.6,4.75
N1,02/02/2025,19:00,Willem II,AZ Alkmaar,0.0,2.0,A,0.0,2.0,A,3.0,17.0,1.0,7.0,1.0,10.0,14.0,7.0,4.0,0.0,1.0,0.0,5.0,3.5,1.73
N1,08/02/2025,15:30,Heracles,Go Ahead Eagles,4.0,2.0,H,1.0,1.0,D,24.0,11.0,8.0,5.0,11.0,5.0,6.0,12.0,0.0,0.0,0.0,0.0,3.3,3.75,2.05
N1,08/02/2025,17:45,PSV Eindhoven,Willem II,1.0,1.0,D,0.0,0.0,D,15.0,8.0,5.0,3.0,6.0,2.0,8.0,7.0,0.0,2.0,0.0,0.0,1.11,9.0,19.0
N1,08/02/2025,19:00,Groningen,Nijmegen,2.0,1.0,H,2.0,0.0,H,17.0,14.0,6.0,4.0,7.0,6.0,7.0,5.0,1.0,0.0,1.0,0.0,3.1,3.25,2.38
N1,08/02/2025,20:00,Feyenoord,Sparta Rotterdam,3.0,0.0,H,1.0,0.0,H,17.0,14.0,6.0,5.0,6.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,1.4,5.0,7.0
N1,09/02/2025,11:15,Utrecht,Almere City,0.0,1.0,A,0.0,1.0,A,15.0,15.0,4.0,6.0,8.0,5.0,7.0,17.0,1.0,5.0,0.0,0.0,1.38,5.0,7.5
N1,09/02/2025,13:30,For Sittard,Ajax,0.0,2.0,A,0.0,0.0,D,8.0,9.0,2.0,6.0,5.0,4.0,19.0,24.0,2.0,3.0,0.0,0.0,6.0,4.5,1.5
N1,09/02/2025,13:30,Waalwijk,NAC Breda,5.0,0.0,H,3.0,0.0,H,20.0,14.0,9.0,2.0,7.0,5.0,5.0,12.0,0.0,1.0,0.0,0.0,2.6,3.5,2.6
N1,09/02/2025,15:45,AZ Alkmaar,Zwolle,2.0,0.0,H,1.0,0.0,H,11.0,12.0,6.0,4.0,3.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,1.4,5.0,7.5
N1,09/02/2025,15:45,Heerenveen,Twente,3.0,3.0,D,1.0,2.0,A,22.0,9.0,7.0,5.0,9.0,2.0,9.0,9.0,1.0,3.0,0.0,1.0,3.8,3.8,1.91
N1,14/02/2025,19:00,Go Ahead Eagles,Sparta Rotterdam,1.0,0.0,H,1.0,0.0,H,14.0,15.0,3.0,2.0,8.0,3.0,7.0,11.0,0.0,3.0,0.0,0.0,2.1,3.75,3.25
N1,15/02/2025,15:30,PSV Eindhoven,Utrecht,2.0,2.0,D,1.0,1.0,D,34.0,10.0,18.0,3.0,9.0,5.0,11.0,9.0,2.0,2.0,0.0,0.0,1.36,5.5,7.0
N1,15/02/2025,17:45,NAC Breda,Feyenoord,0.0,0.0,D,0.0,0.0,D,11.0,23.0,2.0,6.0,6.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,4.33,4.75,1.6
N1,15/02/2025,20:00,Willem II,Groningen,1.0,3.0,A,0.0,3.0,A,15.0,17.0,8.0,9.0,5.0,5.0,8.0,7.0,1.0,0.0,0.0,0.0,2.5,3.1,3.0
N1,16/02/2025,11:15,Nijmegen,Almere City,2.0,2.0,D,1.0,1.0,D,9.0,13.0,3.0,5.0,4.0,7.0,12.0,10.0,1.0,3.0,0.0,0.0,1.5,4.0,7.0
N1,16/02/2025,13:30,Twente,Waalwijk,2.0,0.0,H,1.0,0.0,H,15.0,12.0,3.0,4.0,8.0,2.0,6.0,7.0,0.0,2.0,0.0,0.0,1.36,5.5,7.0
N1,16/02/2025,13:30,Zwolle,Heerenveen,1.0,1.0,D,1.0,0.0,H,8.0,12.0,5.0,3.0,3.0,3.0,16.0,10.0,0.0,0.0,0.0,0.0,2.25,3.5,3.1
N1,16/02/2025,15:45,Ajax,Heracles,4.0,0.0,H,2.0,0.0,H,11.0,8.0,6.0,4.0,5.0,4.0,13.0,14.0,0.0,0.0,0.0,0.0,1.22,7.0,11.0
N1,22/02/2025,19:00,Feyenoord,Almere City,2.0,1.0,H,1.0,1.0,D,18.0,13.0,7.0,2.0,7.0,2.0,8.0,12.0,0.0,1.0,0.0,0.0,1.22,6.5,13.0
N1,23/02/2025,13:30,Ajax,Go Ahead Eagles,2.0,0.0,H,0.0,0.0,D,21.0,6.0,6.0,1.0,3.0,3.0,9.0,12.0,2.0,2.0,0.0,1.0,1.57,4.5,5.0
N1,23/02/2025,13:30,Twente,Nijmegen,2.0,0.0,H,1.0,0.0,H,13.0,11.0,5.0,2.0,2.0,4.0,11.0,8.0,1.0,2.0,0.0,0.0,1.6,4.2,5.25
N1,23/02/2025,15:45,AZ Alkmaar,For Sittard,1.0,0.0,H,0.0,0.0,D,14.0,9.0,6.0,4.0,9.0,1.0,13.0,13.0,2.0,3.0,0.0,0.0,1.38,4.75,8.5
N1,28/02/2025,19:00,Waalwijk,For Sittard,1.0,2.0,A,0.0,1.0,A,20.0,7.0,1.0,3.0,8.0,1.0,10.0,13.0,1.0,4.0,0.0,0.0,1.95,3.7,3.7
N1,01/03/2025,15:30,Utrecht,NAC Breda,1.0,0.0,H,0.0,0.0,D,19.0,8.0,5.0,3.0,6.0,2.0,13.0,19.0,1.0,3.0,0.0,0.0,1.53,4.2,6.0
N1,01/03/2025,17:45,Go Ahead Eagles,PSV Eindhoven,3.0,2.0,H,1.0,2.0,A,7.0,16.0,4.0,5.0,2.0,5.0,9.0,7.0,1.0,2.0,0.0,0.0,5.25,4.2,1.57
N1,01/03/2025,19:00,Groningen,Twente,1.0,1.0,D,1.0,1.0,D,6.0,12.0,3.0,2.0,2.0,3.0,12.0,10.0,2.0,0.0,0.0,0.0,3.9,3.5,1.95
N1,01/03/2025,20:00,Feyenoord,Nijmegen,0.0,0.0,D,0.0,0.0,D,17.0,5.0,5.0,2.0,10.0,3.0,13.0,20.0,1.0,4.0,0.0,0.0,1.44,5.0,6.0
N1,02/03/2025,11:15,Heerenveen,AZ Alkmaar,3.0,1.0,H,1.0,0.0,H,10.0,10.0,7.0,4.0,3.0,6.0,11.0,10.0,2.0,3.0,0.0,0.0,3.6,3.3,2.1
N1,02/03/2025,13:30,Almere City,Ajax,0.0,1.0,A,0.0,1.0,A,14.0,5.0,1.0,2.0,3.0,0.0,16.0,13.0,1.0,0.0,0.0,0.0,7.5,4.75,1.4
N1,02/03/2025,13:30,Heracles,Zwolle,4.0,2.0,H,2.0,2.0,D,16.0,5.0,5.0,3.0,7.0,1.0,18.0,16.0,1.0,2.0,0.0,0.0,2.2,3.4,3.25
N1,02/03/2025,15:45,Sparta Rotterdam,Willem II,4.0,0.0,H,1.0,0.0,H,22.0,9.0,11.0,3.0,9.0,5.0,10.0,7.0,1.0,1.0,0.0,0.0,1.65,3.8,5.25
N1,07/03/2025,19:00,NAC Breda,Sparta Rotterdam,1.0,1.0,D,0.0,1.0,A,11.0,17.0,3.0,5.0,5.0,7.0,10.0,5.0,0.0,2.0,1.0,0.0,2.7,3.2,2.7
N1,08/03/2025,15:30,For Sittard,Heracles,1.0,0.0,H,0.0,0.0,D,12.0,5.0,5.0,0.0,2.0,6.0,11.0,19.0,0.0,2.0,0.0,0.0,2.25,3.6,3.0
N1,08/03/2025,19:00,PSV Eindhoven,Heerenveen,2.0,1.0,H,1.0,0.0,H,25.0,8.0,10.0,4.0,8.0,4.0,10.0,10.0,2.0,1.0,0.0,0.0,1.25,6.5,10.0
N1,09/03/2025,11:15,Willem II,Utrecht,2.0,3.0,A,1.0,0.0,H,13.0,15.0,6.0,6.0,4.0,5.0,14.0,10.0,0.0,2.0,0.0,0.0,4.1,3.3,1.95
N1,09/03/2025,13:30,Nijmegen,Go Ahead Eagles,2.0,3.0,A,0.0,1.0,A,10.0,27.0,4.0,14.0,3.0,15.0,13.0,8.0,2.0,1.0,1.0,0.0,2.15,3.5,3.3
N1,09/03/2025,13:30,Zwolle,Ajax,0.0,1.0,A,0.0,0.0,D,9.0,14.0,2.0,6.0,3.0,3.0,9.0,5.0,1.0,0.0,0.0,0.0,5.75,4.0,1.6
N1,09/03/2025,15:45,Twente,Almere City,1.0,0.0,H,1.0,0.0,H,15.0,7.0,3.0,1.0,4.0,3.0,9.0,13.0,0.0,2.0,0.0,0.0,1.27,5.75,8.5
N1,14/03/2025,19:00,Almere City,NAC Breda,1.0,1.0,D,1.0,1.0,D,13.0,12.0,5.0,3.0,3.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,2.2,3.2,3.4
N1,15/03/2025,15:30,Utrecht,Nijmegen,0.0,1.0,A,0.0,0.0,D,19.0,13.0,5.0,3.0,6.0,5.0,8.0,12.0,0.0,3.0,0.0,0.0,1.8,3.75,4.2
N1,15/03/2025,17:45,Sparta Rotterdam,Zwolle,1.0,1.0,D,0.0,0.0,D,14.0,8.0,5.0,3.0,1.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,1.62,4.0,5.25
N1,15/03/2025,19:00,Waalwijk,PSV Eindhoven,0.0,3.0,A,0.0,2.0,A,5.0,17.0,2.0,7.0,1.0,5.0,7.0,7.0,2.0,0.0,0.0,0.0,10.0,7.0,1.22
N1,15/03/2025,20:00,Heerenveen,Heracles,1.0,1.0,D,1.0,1.0,D,19.0,6.0,3.0,2.0,10.0,1.0,8.0,15.0,0.0,2.0,0.0,0.0,1.75,3.8,4.33
N1,16/03/2025,11:15,Go Ahead Eagles,Willem II,1.0,0.0,H,0.0,0.0,D,22.0,4.0,7.0,1.0,11.0,1.0,7.0,16.0,1.0,2.0,0.0,0.0,1.55,3.9,6.0
N1,16/03/2025,13:30,Groningen,For Sittard,1.0,0.0,H,0.0,0.0,D,7.0,4.0,4.0,1.0,9.0,1.0,12.0,11.0,0.0,4.0,0.0,0.0,1.9,3.4,4.1
N1,16/03/2025,13:30,Twente,Feyenoord,2.0,6.0,A,1.0,3.0,A,9.0,15.0,3.0,8.0,2.0,5.0,12.0,11.0,2.0,3.0,0.0,0.0,2.2,3.6,3.0
N1,16/03/2025,15:45,Ajax,AZ Alkmaar,2.0,2.0,D,0.0,0.0,D,17.0,6.0,5.0,2.0,3.0,3.0,8.0,10.0,1.0,3.0,1.0,1.0,1.75,3.8,4.33
N1,29/03/2025,15:30,NAC Breda,Groningen,1.0,1.0,D,0.0,0.0,D,13.0,6.0,3.0,2.0,3.0,2.0,13.0,14.0,3.0,4.0,0.0,1.0,2.45,3.2,2.9
N1,29/03/2025,17:45,For Sittard,Sparta Rotterdam,0.0,3.0,A,0.0,2.0,A,15.0,15.0,3.0,7.0,2.0,4.0,15.0,7.0,3.0,1.0,0.0,0.0,3.3,3.4,2.15
N1,29/03/2025,17:45,Willem II,Almere City,0.0,2.0,A,0.0,1.0,A,14.0,19.0,5.0,5.0,8.0,5.0,6.0,10.0,2.0,2.0,1.0,0.0,2.2,3.3,3.3
N1,29/03/2025,20:00,Nijmegen,AZ Alkmaar,3.0,3.0,D,1.0,2.0,A,15.0,9.0,4.0,5.0,5.0,7.0,9.0,9.0,3.0,2.0,0.0,0.0,3.4,3.5,2.1
N1,29/03/2025,20:00,Zwolle,Waalwijk,2.0,0.0,H,0.0,0.0,D,25.0,6.0,11.0,2.0,11.0,3.0,11.0,13.0,1.0,2.0,0.0,1.0,2.0,3.6,3.4
N1,30/03/2025,11:15,Utrecht,Heerenveen,2.0,0.0,H,1.0,0.0,H,12.0,10.0,4.0,2.0,4.0,5.0,18.0,13.0,1.0,1.0,0.0,0.0,1.75,3.75,4.33
N1,30/03/2025,13:30,Heracles,Twente,2.0,1.0,H,1.0,0.0,H,7.0,13.0,4.0,5.0,1.0,6.0,15.0,13.0,5.0,2.0,0.0,0.0,3.9,3.9,1.8
N1,30/03/2025,13:30,PSV Eindhoven,Ajax,0.0,2.0,A,0.0,1.0,A,17.0,11.0,4.0,3.0,5.0,2.0,10.0,8.0,1.0,2.0,0.0,0.0,1.67,4.0,4.5
N1,30/03/2025,15:45,Feyenoord,Go Ahead Eagles,3.0,2.0,H,1.0,1.0,D,17.0,13.0,9.0,3.0,2.0,4.0,7.0,12.0,1.0,0.0,0.0,0.0,1.44,4.75,6.0
N1,01/04/2025,19:00,AZ Alkmaar,Waalwijk,2.0,2.0,D,1.0,0.0,H,24.0,6.0,6.0,2.0,12.0,5.0,10.0,10.0,0.0,3.0,0.0,0.0,1.3,5.75,8.0
N1,02/04/2025,19:00,Feyenoord,Groningen,4.0,1.0,H,2.0,1.0,H,13.0,6.0,7.0,1.0,1.0,1.0,7.0,8.0,0.0,2.0,0.0,0.0,1.38,5.0,7.0
N1,04/04/2025,19:00,Heerenveen,Willem II,3.0,1.0,H,2.0,0.0,H,22.0,13.0,9.0,3.0,9.0,6.0,12.0,7.0,0.0,1.0,0.0,0.0,1.45,4.5,7.0
N1,05/04/2025,15:30,AZ Alkmaar,Feyenoord,0.0,1.0,A,0.0,1.0,A,13.0,9.0,5.0,1.0,5.0,3.0,17.0,10.0,3.0,2.0,0.0,0.0,2.38,3.6,2.8
N1,05/04/2025,17:45,Twente,For Sittard,1.0,1.0,D,1.0,0.0,H,11.0,6.0,3.0,1.0,7.0,3.0,12.0,15.0,1.0,3.0,0.0,0.0,1.4,4.75,7.5
N1,05/04/2025,19:00,Groningen,PSV Eindhoven,1.0,3.0,A,1.0,2.0,A,14.0,15.0,3.0,4.0,4.0,5.0,6.0,11.0,1.0,2.0,0.0,0.0,7.0,5.0,1.4
N1,05/04/2025,20:00,Almere City,Zwolle,2.0,2.0,D,0.0,2.0,A,24.0,10.0,5.0,5.0,7.0,4.0,9.0,12.0,2.0,2.0,0.0,0.0,2.25,3.5,3.1
N1,06/04/2025,11:15,Waalwijk,Heracles,0.0,0.0,D,0.0,0.0,D,10.0,10.0,3.0,1.0,6.0,9.0,11.0,12.0,1.0,1.0,0.0,0.0,2.35,3.7,2.75
N1,06/04/2025,13:30,Go Ahead Eagles,Utrecht,2.0,2.0,D,2.0,2.0,D,11.0,14.0,6.0,3.0,1.0,5.0,9.0,16.0,1.0,4.0,0.0,0.0,2.05,4.0,3.1
N1,06/04/2025,13:30,Sparta Rotterdam,Nijmegen,2.0,0.0,H,1.0,0.0,H,12.0,9.0,3.0,1.0,3.0,2.0,10.0,10.0,0.0,4.0,0.0,1.0,2.0,3.5,3.7
N1,06/04/2025,15:45,Ajax,NAC Breda,3.0,1.0,H,2.0,1.0,H,10.0,8.0,4.0,3.0,9.0,0.0,8.0,18.0,1.0,5.0,0.0,0.0,1.25,6.25,10.0
N1,11/04/2025,19:00,Nijmegen,Waalwijk,2.0,1.0,H,0.0,0.0,D,19.0,10.0,4.0,4.0,3.0,7.0,14.0,9.0,2.0,0.0,0.0,0.0,1.67,4.0,4.75
N1,12/04/2025,15:30,For Sittard,Feyenoord,0.0,2.0,A,0.0,0.0,D,7.0,14.0,2.0,8.0,5.0,7.0,18.0,7.0,2.0,1.0,1.0,0.0,5.75,4.75,1.48
